latitude,longitude,extent,timestamp,traffic_police_station,day_of_week,hour_of_day,junction_name,1km_grid_id,anomaly
17.4634039,78.385392,580,2023-10-04 12:19:49,Madhapur,Wednesday,12,,834,1
17.4699708,78.3653644,690,2023-10-03 12:20:59,Madhapur,Tuesday,12,RTOKONDAPUR,737,1
17.4634039,78.385392,800,2023-10-03 11:20:59,Madhapur,Tuesday,11,,834,1
17.4516621,78.3809048,472,2023-10-01 21:20:59,Madhapur,Sunday,21,CYBERTOWER,835,1
17.4515775,78.3809865,326,2023-10-01 20:50:59,Madhapur,Sunday,20,CYBERTOWER,835,1
17.4515775,78.3809865,326,2023-10-01 20:35:59,Madhapur,Sunday,20,CYBERTOWER,835,1
17.455048,78.3780066,290,2023-10-01 20:20:59,Madhapur,Sunday,20,NACSHILPARAMARAM,787,1
17.4505647,78.3636683,1272,2023-10-01 19:50:59,Madhapur,Sunday,19,,739,1
17.4529461,78.3822943,472,2023-10-01 19:35:59,Madhapur,Sunday,19,SHILPARAMAM,835,1
17.4588447,78.3661164,362,2023-10-01 19:05:59,Madhapur,Sunday,19,CII,738,1
17.4728318,78.387634,326,2023-09-30 21:05:59,Madhapur,Saturday,21,,785,1
17.4728318,78.387634,326,2023-09-30 20:50:59,Madhapur,Saturday,20,,785,1
17.4728318,78.387634,326,2023-09-30 20:50:59,Madhapur,Saturday,20,,785,1
17.4728318,78.387634,654,2023-09-30 20:35:59,Madhapur,Saturday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,690,2023-09-30 20:20:59,Madhapur,Saturday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,836,2023-09-30 20:05:59,Madhapur,Saturday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,908,2023-09-30 19:50:59,Madhapur,Saturday,19,KPHB7THPHASE,833,1
17.4634039,78.385392,836,2023-09-30 19:50:59,Madhapur,Saturday,19,,833,1
17.4728318,78.387634,690,2023-09-30 19:35:59,Madhapur,Saturday,19,KPHB7THPHASE,785,1
17.4728318,78.387634,800,2023-09-30 19:20:59,Madhapur,Saturday,19,KPHB7THPHASE,833,1
17.4634039,78.385392,400,2023-09-30 19:20:59,Madhapur,Saturday,19,,834,1
17.4634039,78.385392,400,2023-09-30 19:05:59,Madhapur,Saturday,19,,833,1
17.4728318,78.387634,800,2023-09-30 19:05:59,Madhapur,Saturday,19,KPHB7THPHASE,785,1
17.4728318,78.387634,800,2023-09-30 18:35:59,Madhapur,Saturday,18,KPHB7THPHASE,785,1
17.4728318,78.387634,362,2023-09-30 18:20:59,Madhapur,Saturday,18,,785,1
17.4728318,78.387634,654,2023-09-30 18:05:59,Madhapur,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,290,2023-09-30 17:50:59,Madhapur,Saturday,17,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2023-09-30 17:35:59,Madhapur,Saturday,17,KPHB7THPHASE,833,1
17.4634039,78.385392,836,2023-09-30 17:20:59,Madhapur,Saturday,17,,833,1
17.4529461,78.3822943,800,2023-09-30 14:35:59,Madhapur,Saturday,14,CYBERTOWER,835,1
17.4728318,78.387634,436,2023-09-29 19:20:59,Madhapur,Friday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2023-09-29 18:50:59,Madhapur,Friday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-09-29 17:35:59,Madhapur,Friday,17,KPHB7THPHASE,833,1
17.4529461,78.3822943,508,2023-09-29 14:05:59,Madhapur,Friday,14,CYBERTOWER,835,1
17.4634039,78.385392,618,2023-09-29 09:05:59,Madhapur,Friday,9,,834,1
17.4409327,78.3917986,1562,2023-09-27 20:05:59,Madhapur,Wednesday,20,,885,1
17.4529461,78.3822943,872,2023-09-27 19:20:59,Madhapur,Wednesday,19,SHILPARAMAM,835,1
17.4421954,78.3771355,2000,2023-09-27 18:50:59,Madhapur,Wednesday,18,,788,1
17.4728318,78.387634,362,2023-09-27 18:50:59,Madhapur,Wednesday,18,KPHB7THPHASE,833,1
17.4421954,78.3771355,1600,2023-09-27 18:36:00,Madhapur,Wednesday,18,,788,1
17.4634039,78.385392,800,2023-09-27 17:35:59,Madhapur,Wednesday,17,,834,1
17.4634039,78.385392,1418,2023-09-27 11:36:00,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,1200,2023-09-27 10:36:00,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,580,2023-09-27 10:06:00,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,580,2023-09-27 09:51:00,Madhapur,Wednesday,9,,834,1
17.4634039,78.385392,800,2023-09-26 11:05:59,Madhapur,Tuesday,11,,834,1
17.4634039,78.385392,800,2023-09-26 10:50:59,Madhapur,Tuesday,10,,834,1
17.4634039,78.385392,1018,2023-09-26 10:35:59,Madhapur,Tuesday,10,,834,1
17.4185886,78.3876497,654,2023-09-26 10:35:59,Madhapur,Tuesday,10,,839,1
17.4634039,78.385392,800,2023-09-26 10:06:01,Madhapur,Tuesday,10,,834,1
17.4384714,78.3637331,1380,2023-09-25 19:05:59,Madhapur,Monday,19,,693,1
17.436779,78.3659065,1054,2023-09-25 18:20:59,Madhapur,Monday,18,,694,1
17.4384714,78.3637331,1380,2023-09-25 18:05:59,Madhapur,Monday,18,,693,1
17.4384714,78.3637331,1126,2023-09-25 17:50:59,Madhapur,Monday,17,,693,1
17.4634039,78.385392,1018,2023-09-25 11:50:59,Madhapur,Monday,11,,834,1
17.4634039,78.385392,800,2023-09-25 09:05:59,Madhapur,Monday,9,,834,1
17.4634039,78.385392,800,2023-09-22 12:50:59,Madhapur,Friday,12,,834,1
17.4628144,78.385241,580,2023-09-22 12:35:59,Madhapur,Friday,12,,834,1
17.4634039,78.385392,1418,2023-09-21 11:50:59,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,1018,2023-09-21 11:20:59,Madhapur,Thursday,11,,834,1
17.4634039,78.385392,800,2023-09-21 10:35:59,Madhapur,Thursday,10,,833,1
17.4634039,78.385392,800,2023-09-21 10:20:59,Madhapur,Thursday,10,,834,1
17.4634039,78.385392,800,2023-09-21 08:20:59,Madhapur,Thursday,8,,834,1
17.4728318,78.387634,580,2023-09-20 11:05:59,Madhapur,Wednesday,11,,833,1
17.4634039,78.385392,618,2023-09-20 09:36:02,Madhapur,Wednesday,9,,834,1
17.4728318,78.387634,472,2023-09-16 19:50:59,Madhapur,Saturday,19,KPHB7THPHASE,833,1
17.4529461,78.3822943,472,2023-09-16 19:35:59,Madhapur,Saturday,19,SHILPARAMAM,835,1
17.445354,78.3773405,1272,2023-09-15 19:50:59,Madhapur,Friday,19,,788,1
17.4728318,78.387634,362,2023-09-15 19:35:59,Madhapur,Friday,19,KPHB7THPHASE,833,1
17.4375345,78.364987,1562,2023-09-15 19:20:59,Madhapur,Friday,19,,693,1
17.4728318,78.387634,362,2023-09-15 19:20:59,Madhapur,Friday,19,KPHB7THPHASE,833,1
17.4542125,78.3831907,472,2023-09-15 19:20:59,Madhapur,Friday,19,JAIHINDENCLAVE100FEETROAD,835,1
17.4375345,78.364987,1636,2023-09-15 19:05:59,Madhapur,Friday,19,,694,1
17.4542125,78.3831907,472,2023-09-15 18:50:59,Madhapur,Friday,18,JAIHINDENCLAVE100FEETROAD,835,1
17.4384714,78.3637331,1126,2023-09-15 18:35:59,Madhapur,Friday,18,,693,1
17.4514007,78.381157,580,2023-09-15 13:51:02,Madhapur,Friday,13,CYBERTOWER,835,1
17.4634039,78.385392,1018,2023-09-13 11:48:51,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,800,2023-09-12 09:33:51,Madhapur,Tuesday,9,,834,1
17.4628144,78.385241,580,2023-09-12 09:18:51,Madhapur,Tuesday,9,,834,1
17.4728318,78.387634,362,2023-09-11 18:48:51,Madhapur,Monday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-09-11 18:33:51,Madhapur,Monday,18,KPHB7THPHASE,833,1
17.4634039,78.385392,1018,2023-09-11 11:18:51,Madhapur,Monday,11,,834,1
17.4634039,78.385392,1018,2023-09-11 10:48:51,Madhapur,Monday,10,,834,1
17.4634039,78.385392,580,2023-09-11 10:33:51,Madhapur,Monday,10,,834,1
17.4532376,78.382596,326,2023-09-10 15:18:51,Madhapur,Sunday,15,JAIHINDENCLAVE100FEETROAD,835,1
17.4380822,78.3759464,326,2023-09-10 13:03:51,Madhapur,Sunday,13,,837,1
17.4542125,78.3831907,326,2023-09-10 13:03:51,Madhapur,Sunday,13,CYBERTOWER,835,1
17.4588961,78.3659796,508,2023-09-09 19:03:51,Madhapur,Saturday,19,CII,738,1
17.4588961,78.3659796,508,2023-09-09 18:03:51,Madhapur,Saturday,18,CII,738,1
17.4728318,78.387634,472,2023-09-08 19:33:52,Madhapur,Friday,19,KPHB7THPHASE,833,1
17.4366371,78.366513,326,2023-09-08 19:03:51,Madhapur,Friday,19,GACHIBOWLIJUNCTION,741,1
17.4728318,78.387634,400,2023-09-08 19:03:51,Madhapur,Friday,19,KPHB7THPHASE,833,1
17.4384714,78.3637331,1162,2023-09-08 18:48:51,Madhapur,Friday,18,,693,1
17.4728318,78.387634,400,2023-09-08 18:48:51,Madhapur,Friday,18,KPHB7THPHASE,833,1
17.4740703,78.3638443,1636,2023-09-07 19:18:51,Madhapur,Thursday,19,RTOKONDAPUR,737,1
17.4375345,78.364987,1562,2023-09-06 19:48:51,Madhapur,Wednesday,19,,693,1
17.4705105,78.3651267,544,2023-09-06 12:03:12,Madhapur,Wednesday,12,RTOKONDAPUR,737,1
17.4705105,78.3651267,544,2023-09-06 11:33:12,Madhapur,Wednesday,11,RTOKONDAPUR,737,1
17.4634039,78.385392,580,2023-09-06 11:03:12,Madhapur,Wednesday,11,,834,1
17.4634039,78.385392,1018,2023-09-06 10:48:12,Madhapur,Wednesday,10,,834,1
17.4634039,78.385392,580,2023-09-06 10:03:12,Madhapur,Wednesday,10,,834,1
17.4728318,78.387634,290,2023-09-05 10:33:12,Madhapur,Tuesday,10,KPHB7THPHASE,833,1
17.4634039,78.385392,800,2023-09-05 10:33:12,Madhapur,Tuesday,10,,834,1
17.4529461,78.3822943,1018,2023-09-05 10:03:12,Madhapur,Tuesday,10,CYBERTOWER,835,1
17.455661,78.3837156,1780,2023-09-05 09:48:13,Madhapur,Tuesday,9,SHILPARAMAM,835,1
17.4587348,78.3845802,1418,2023-09-01 19:10:18,Madhapur,Friday,19,,834,1
17.4634039,78.385392,618,2023-09-01 17:25:20,Madhapur,Friday,17,,834,1
17.4728318,78.387634,254,2023-08-29 09:40:45,Madhapur,Tuesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-08-29 09:25:44,Madhapur,Tuesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-08-29 09:10:45,Madhapur,Tuesday,9,KPHB7THPHASE,833,1
17.4510013,78.3805519,1090,2023-08-28 18:25:44,Madhapur,Monday,18,CYBERTOWER,787,1
17.4520113,78.3805748,1200,2023-08-28 18:10:44,Madhapur,Monday,18,CYBERTOWER,787,1
17.4728318,78.387634,254,2023-08-28 10:26:08,Madhapur,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-28 09:56:08,Madhapur,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,436,2023-08-28 09:41:07,Madhapur,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-28 09:26:09,Madhapur,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-08-28 09:11:08,Madhapur,Monday,9,KPHB7THPHASE,833,1
17.4224243,78.3827369,254,2023-08-27 20:41:08,Madhapur,Sunday,20,KHAJAGUDA,839,1
17.4224243,78.3827369,254,2023-08-27 20:11:08,Madhapur,Sunday,20,KHAJAGUDA,839,1
17.4224243,78.3827369,254,2023-08-27 19:26:08,Madhapur,Sunday,19,KHAJAGUDA,839,1
17.4224243,78.3827369,254,2023-08-27 17:11:08,Madhapur,Sunday,17,KHAJAGUDA,839,1
17.4380822,78.3759464,254,2023-08-27 09:11:08,Madhapur,Sunday,9,,837,1
17.4380822,78.3759464,254,2023-08-27 08:11:08,Madhapur,Sunday,8,,789,1
17.4380822,78.3759464,254,2023-08-27 07:56:08,Madhapur,Sunday,7,,789,1
17.4380822,78.3759464,254,2023-08-27 07:41:08,Madhapur,Sunday,7,,789,1
17.4728318,78.387634,254,2023-08-26 19:41:08,Madhapur,Saturday,19,KPHB7THPHASE,833,1
17.4532376,78.382596,472,2023-08-26 12:41:08,Madhapur,Saturday,12,JAIHINDENCLAVE100FEETROAD,835,1
17.4728318,78.387634,472,2023-08-25 19:56:08,Madhapur,Friday,19,,833,1
17.4529461,78.3822943,508,2023-08-25 09:11:08,Madhapur,Friday,9,CYBERTOWER,835,1
17.4520113,78.3805748,872,2023-08-23 17:41:08,Madhapur,Wednesday,17,CYBERTOWER,835,1
17.4728318,78.387634,254,2023-08-23 09:56:08,Madhapur,Wednesday,9,KPHB7THPHASE,833,1
17.4514007,78.381157,1090,2023-08-22 20:56:08,Madhapur,Tuesday,20,CYBERTOWER,835,1
17.4728318,78.387634,400,2023-08-21 19:43:31,Madhapur,Monday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2023-08-21 18:58:32,Madhapur,Monday,18,KPHB7THPHASE,833,1
17.4529461,78.3822943,472,2023-08-18 17:25:39,Madhapur,Friday,17,CYBERTOWER,835,1
17.4728318,78.387634,362,2023-08-16 19:55:39,Madhapur,Wednesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-16 19:40:40,Madhapur,Wednesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-16 19:25:40,Madhapur,Wednesday,19,KPHB7THPHASE,833,1
17.4532376,78.382596,836,2023-08-16 09:40:40,Madhapur,Wednesday,9,CYBERTOWER,835,1
17.4728318,78.387634,544,2023-08-07 10:36:23,Madhapur,Monday,10,,833,1
17.4532376,78.382596,326,2023-08-06 15:51:23,Madhapur,Sunday,15,CYBERTOWER,835,1
17.4532376,78.382596,290,2023-08-06 15:36:23,Madhapur,Sunday,15,CYBERTOWER,835,1
17.4542125,78.3831907,472,2023-08-05 20:36:23,Madhapur,Saturday,20,JAIHINDENCLAVE100FEETROAD,835,1
17.4728318,78.387634,254,2023-08-05 20:06:23,Madhapur,Saturday,20,KPHB7THPHASE,833,1
17.4728318,78.387634,326,2023-08-05 19:36:23,Madhapur,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-05 18:36:23,Madhapur,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-05 18:06:23,Madhapur,Saturday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,326,2023-08-05 17:51:23,Madhapur,Saturday,17,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2023-08-05 17:36:23,Madhapur,Saturday,17,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2023-08-05 17:21:23,Madhapur,Saturday,17,KPHB7THPHASE,833,1
17.4482175,78.3838643,472,2023-08-05 17:21:23,Madhapur,Saturday,17,JAIHINDENCLAVE100FEETROAD,835,1
17.4482175,78.3838643,472,2023-08-05 15:51:23,Madhapur,Saturday,15,JAIHINDENCLAVE100FEETROAD,835,1
17.4510013,78.3805519,508,2023-08-04 17:21:23,Madhapur,Friday,17,CYBERTOWER,787,1
17.4520113,78.3805748,872,2023-08-03 20:51:23,Madhapur,Thursday,20,CYBERTOWER,835,1
17.4520113,78.3805748,872,2023-08-03 18:06:23,Madhapur,Thursday,18,CYBERTOWER,835,1
17.4542125,78.3831907,800,2023-08-02 19:36:23,Madhapur,Wednesday,19,JAIHINDENCLAVE100FEETROAD,835,1
17.4412655,78.3887675,1490,2023-08-02 18:51:23,Madhapur,Wednesday,18,,837,1
17.4520113,78.3805748,872,2023-08-02 16:06:23,Madhapur,Wednesday,16,CYBERTOWER,835,1
17.4529461,78.3822943,726,2023-08-02 11:51:24,Madhapur,Wednesday,11,CYBERTOWER,835,1
17.4634039,78.385392,400,2024-05-20 11:17:00,Kukatpally,Monday,11,,833,1
17.4634039,78.385392,1780,2024-05-20 10:02:02,Kukatpally,Monday,10,,834,1
17.4741848,78.3881751,580,2024-05-20 09:17:00,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,580,2024-05-20 08:46:59,Kukatpally,Monday,8,KPHB7THPHASE,833,1
17.4762248,78.4229841,800,2024-05-19 17:47:00,Kukatpally,Sunday,17,KUKATPALLYBUSSTOP,976,1
17.4762248,78.4229841,800,2024-05-19 17:32:00,Kukatpally,Sunday,17,KUKATPALLYBUSSTOP,976,1
17.4728318,78.387634,400,2024-05-19 16:47:00,Kukatpally,Sunday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,1200,2024-05-19 16:32:00,Kukatpally,Sunday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2024-05-19 16:16:59,Kukatpally,Sunday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,1200,2024-05-19 15:32:01,Kukatpally,Sunday,15,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2024-05-19 11:46:59,Kukatpally,Sunday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,290,2024-05-18 21:02:00,Kukatpally,Saturday,21,KHAITHLAPUR,881,1
17.4728318,78.387634,254,2024-05-17 19:32:02,Kukatpally,Friday,19,KPHB4PHASEMAJIDA,881,1
17.4728318,78.387634,400,2024-05-17 19:01:59,Kukatpally,Friday,19,KHAITHLAPUR,882,1
17.4634039,78.385392,400,2024-05-17 09:47:05,Kukatpally,Friday,9,,833,1
17.4728318,78.387634,1018,2024-05-16 19:17:03,Kukatpally,Thursday,19,KHAITHLAPUR,881,1
17.4728318,78.387634,1018,2024-05-16 19:03:11,Kukatpally,Thursday,19,KHAITHLAPUR,881,1
17.4728318,78.387634,908,2024-05-16 18:47:03,Kukatpally,Thursday,18,KHAITHLAPUR,881,1
17.4728318,78.387634,800,2024-05-16 16:47:00,Kukatpally,Thursday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,800,2024-05-16 16:17:00,Kukatpally,Thursday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,872,2024-05-15 19:32:08,Kukatpally,Wednesday,19,KHAITHLAPUR,881,1
17.4634039,78.385392,400,2024-05-15 10:31:59,Kukatpally,Wednesday,10,,833,1
17.4728318,78.387634,580,2024-05-15 10:02:00,Kukatpally,Wednesday,10,,833,1
17.4728318,78.387634,762,2024-05-15 09:46:59,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,362,2024-05-15 09:32:00,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4915597,78.3931849,800,2024-05-12 00:32:03,Kukatpally,Sunday,0,KUKATPALLYBUSSTOP,975,1
17.4762248,78.4229841,1054,2024-05-11 23:17:00,Kukatpally,Saturday,23,VVNAGAR,976,1
17.4986547,78.3894012,1562,2024-05-11 00:16:59,Kukatpally,Saturday,0,RAINBOWHOSPITAL,782,1
17.4986547,78.3894012,1672,2024-05-10 23:46:59,Kukatpally,Friday,23,NIZAMPET,830,1
17.4728318,78.387634,290,2024-05-10 20:02:00,Kukatpally,Friday,20,KHAITHLAPUR,929,1
17.4728318,78.387634,290,2024-05-10 19:32:01,Kukatpally,Friday,19,KHAITHLAPUR,929,1
17.4728318,78.387634,400,2024-05-10 19:16:59,Kukatpally,Friday,19,KHAITHLAPUR,882,1
17.4728318,78.387634,290,2024-05-10 19:16:59,Kukatpally,Friday,19,KHAITHLAPUR,929,1
17.4728318,78.387634,654,2024-05-09 19:16:59,Kukatpally,Thursday,19,KHAITHLAPUR,929,1
17.4728318,78.387634,1018,2024-05-09 19:01:59,Kukatpally,Thursday,19,KHAITHLAPUR,881,1
17.4728318,78.387634,762,2024-05-09 09:31:59,Kukatpally,Thursday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,580,2024-05-09 09:16:59,Kukatpally,Thursday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,580,2024-05-09 09:01:59,Kukatpally,Thursday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-05-08 22:02:01,Kukatpally,Wednesday,22,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-05-08 20:46:59,Kukatpally,Wednesday,20,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,254,2024-05-08 20:31:59,Kukatpally,Wednesday,20,KPHB4PHASEMAJIDA,833,1
17.4728318,78.387634,290,2024-05-08 18:31:59,Kukatpally,Wednesday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,544,2024-05-08 11:46:59,Kukatpally,Wednesday,11,KPHB7THPHASE,833,1
17.4634039,78.385392,400,2024-05-08 11:17:02,Kukatpally,Wednesday,11,,833,1
17.4728318,78.387634,544,2024-05-08 11:01:59,Kukatpally,Wednesday,11,KPHB7THPHASE,833,1
17.4741848,78.3881751,290,2024-05-08 10:31:59,Kukatpally,Wednesday,10,KPHB7THPHASE,833,1
17.4634039,78.385392,1380,2024-05-08 10:16:59,Kukatpally,Wednesday,10,,834,1
17.4728318,78.387634,654,2024-05-08 10:02:14,Kukatpally,Wednesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1636,2024-05-08 09:32:00,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,544,2024-05-08 09:16:59,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4741848,78.3881751,1308,2024-05-08 09:01:59,Kukatpally,Wednesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-05-07 20:46:59,Kukatpally,Tuesday,20,KPHB7THPHASE,833,1
17.4762248,78.4229841,1380,2024-05-07 19:46:59,Kukatpally,Tuesday,19,KUKATPALLYBUSSTOP,976,1
17.4741848,78.3881751,290,2024-05-07 11:01:59,Kukatpally,Tuesday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,762,2024-05-07 10:47:00,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,980,2024-05-07 10:16:59,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4741848,78.3881751,908,2024-05-07 10:02:00,Kukatpally,Tuesday,10,KPHB7THPHASE,833,1
17.4634039,78.385392,1200,2024-05-07 09:46:59,Kukatpally,Tuesday,9,,833,1
17.4728318,78.387634,1380,2024-05-07 09:31:59,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,762,2024-05-07 08:46:59,Kukatpally,Tuesday,8,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-05-06 22:31:59,Kukatpally,Monday,22,KPHB7THPHASE,833,1
17.4728318,78.387634,508,2024-05-06 18:32:00,Kukatpally,Monday,18,KPHB7THPHASE,833,1
17.4741848,78.3881751,908,2024-05-06 10:47:00,Kukatpally,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1780,2024-05-06 10:31:59,Kukatpally,Monday,10,,833,1
17.4728318,78.387634,544,2024-05-06 10:16:59,Kukatpally,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,762,2024-05-06 10:01:59,Kukatpally,Monday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,1780,2024-05-06 09:31:59,Kukatpally,Monday,9,,833,1
17.4728318,78.387634,362,2024-05-06 09:16:59,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,1090,2024-05-06 08:46:59,Kukatpally,Monday,8,KPHB7THPHASE,833,1
17.4728318,78.387634,472,2024-05-05 18:46:59,Kukatpally,Sunday,18,KPHB7THPHASE,833,1
17.4728318,78.387634,690,2024-05-04 19:46:59,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-05-04 19:31:59,Kukatpally,Saturday,19,KPHB7THPHASE,833,1
17.4762248,78.4229841,1126,2024-05-04 19:02:00,Kukatpally,Saturday,19,KUKATPALLYBUSSTOP,976,1
17.4728318,78.387634,290,2024-05-03 21:46:59,Kukatpally,Friday,21,KHAITHLAPUR,882,1
17.4728318,78.387634,400,2024-05-03 21:16:59,Kukatpally,Friday,21,KHAITHLAPUR,882,1
17.4728318,78.387634,362,2024-05-03 09:16:59,Kukatpally,Friday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,1490,2024-05-02 16:01:59,Kukatpally,Thursday,16,KPHB7THPHASE,833,1
17.4728318,78.387634,544,2024-05-02 15:46:59,Kukatpally,Thursday,15,KPHB7THPHASE,833,1
17.4728318,78.387634,980,2024-05-02 10:02:10,Kukatpally,Thursday,10,KPHB7THPHASE,833,1
17.4728318,78.387634,762,2024-05-02 09:01:59,Kukatpally,Thursday,9,KPHB7THPHASE,833,1
17.4741848,78.3881751,436,2024-05-01 14:16:59,Kukatpally,Wednesday,14,KPHB7THPHASE,833,1
17.4728318,78.387634,1090,2024-04-30 19:02:00,Kukatpally,Tuesday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,762,2024-04-30 09:32:00,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4741848,78.3881751,1018,2024-04-30 09:02:01,Kukatpally,Tuesday,9,KPHB7THPHASE,833,1
17.4986547,78.3894012,1162,2024-04-29 20:17:00,Kukatpally,Monday,20,RAINBOWHOSPITAL,830,1
17.4986547,78.3894012,1562,2024-04-29 19:47:00,Kukatpally,Monday,19,RAINBOWHOSPITAL,782,1
17.4728318,78.387634,362,2024-04-29 11:02:01,Kukatpally,Monday,11,KPHB7THPHASE,833,1
17.4728318,78.387634,980,2024-04-29 09:46:59,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,472,2024-04-29 09:31:59,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-04-29 09:31:59,Kukatpally,Monday,9,,785,1
17.4728318,78.387634,654,2024-04-29 09:16:59,Kukatpally,Monday,9,KPHB7THPHASE,785,1
17.4728318,78.387634,580,2024-04-29 09:16:59,Kukatpally,Monday,9,KPHB7THPHASE,833,1
17.4728318,78.387634,544,2024-04-29 09:01:59,Kukatpally,Monday,9,KPHB7THPHASE,785,1
17.4728318,78.387634,580,2024-04-29 09:01:59,Kukatpally,Monday,9,,833,1
17.4728318,78.387634,544,2024-04-29 08:46:59,Kukatpally,Monday,8,KPHB7THPHASE,785,1
17.4728318,78.387634,362,2024-04-29 08:32:00,Kukatpally,Monday,8,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-04-28 19:16:59,Kukatpally,Sunday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,254,2024-04-28 19:01:59,Kukatpally,Sunday,19,KPHB7THPHASE,833,1
17.4728318,78.387634,400,2024-04-28 14:46:59,Kukatpally,Sunday,14,KHAITHLAPUR,881,1
17.4728318,78.387634,400,2024-04-28 14:31:59,Kukatpally,Sunday,14,KHAITHLAPUR,881,1
17.4728318,78.387634,654,2024-04-28 14:16:59,Kukatpally,Sunday,14,KHAITHLAPUR,929,1
17.4728318,78.387634,508,2024-04-28 14:02:00,Kukatpally,Sunday,14,KHAITHLAPUR,881,1
17.4768881,78.3900842,472,2024-04-28 14:02:00,Kukatpally,Sunday,14,KHAITHLAPUR,929,1
17.4728318,78.387634,400,2024-04-28 13:46:59,Kukatpally,Sunday,13,KHAITHLAPUR,881,1
17.4728318,78.387634,472,2024-04-27 18:46:59,Kukatpally,Saturday,18,KPHB7THPHASE,833,1
17.4951794,78.3946632,1126,2024-04-27 15:02:00,Kukatpally,Saturday,15,JNTU,879,1
17.4951794,78.3946632,1162,2024-04-27 14:46:59,Kukatpally,Saturday,14,JNTU,879,1
17.4728318,78.387634,254,2024-04-26 23:32:00,Kukatpally,Friday,23,KPHB7THPHASE,833,1
